First,Last,RookieYear,Brand,Year,CardNumber
Forrest,Jacobs,1954,Topps,1954,129
Hank,Bauer,,Topps,1954,130
Reno,Bertoia,,Topps,1954,131
Tommy,Lasorda,1954,Topps,1954,132
Del,Baker,,Topps,1954,133
Cal,Hogue,,Topps,1954,134
Joe,Presko,,Topps,1954,135
Connie,Ryan,,Topps,1954,136
Wally,Moon,1954,Topps,1954,137
Bob,Borkowski,,Topps,1954,138
Tom,Wright,,Topps,1954,140
Joey,Jay,1954,Topps,1954,141
Tom,Poholsky,,Topps,1954,142
Rollie,Hemsley,,Topps,1954,143
Bill,Werle,,Topps,1954,144
Elmer,Valo,,Topps,1954,145
Don,Johnson,,Topps,1954,146
Johnny,Riddle,,Topps,1954,147
Bob,Trice,1954,Topps,1954,148
Al,Robertson,,Topps,1954,149
Dick,Kryhoski,,Topps,1954,150
Alex,Grammas,1954,Topps,1954,151
Michael,Blyzka,1954,Topps,1954,152
Al,Walker,,Topps,1954,153
Mike,Fornieles,,Topps,1954,154
Bob,Kennedy,,Topps,1954,155
Joe,Coleman,,Topps,1954,156
Don,Lenhard,,Topps,1954,157
Peanuts,Lowrey,,Topps,1954,158
Dave,Philley,,Topps,1954,159
Ralph,Kress,,Topps,1954,160
John,Hetki,,Topps,1954,161
Frank,House,,Topps,1954,163
Stu,Miller,,Topps,1954,164
Jim,Pendleton,,Topps,1954,165
Johnny,Podres,,Topps,1954,166
Don,Lund,,Topps,1954,167
Jim,Hughes,,Topps,1954,168
Jim,Hughes,,Topps,1954,169
Dusty,Rhodes,1954,Topps,1954,170
Leo,Kiely,,Topps,1954,171
Harold,Brown,,Topps,1954,172
Jack,Harshman,,Topps,1954,173
Tom,Qualters,1954,Topps,1954,174
Frank,Leja,1954,Topps,1954,175
Robert,Keely,,Topps,1954,176
Bob,Milliken,,Topps,1954,177
Bill,Glynn,1954,Topps,1954,178
Gair,Allie,1954,Topps,1954,179
Wes,Westrum,,Topps,1954,180
Mel,Roach,,Topps,1954,181
Chuck,Harmon,,Topps,1954,182
Earle,Combs,,Topps,1954,183
Ed,Bailey,,Topps,1954,184
Chuck,Stobbs,,Topps,1954,185
Karl,Olson,,Topps,1954,186
Heinie,Manush,,Topps,1954,187
Dave,Jolly,1954,Topps,1954,188
Bob,Ross,,Topps,1954,189
Ray,Herbert,,Topps,1954,190
Dick,Schofield,1954,Topps,1954,191
Ellis,Deal,,Topps,1954,192
Johnny,Hopp,,Topps,1954,193
Bill,Sarni,1954,Topps,1954,194
Billy,Consolo,1954,Topps,1954,195
Stan,Jok,1954,Topps,1954,196
Schoolboy,Rowe,,Topps,1954,197
Carl,Sawatski,,Topps,1954,198
Larry,Jansen,,Topps,1954,200
Al,Kaline,1954,Topps,1954,201
Bob,Purkey,1954,Topps,1954,202
Harry,Brecheen,,Topps,1954,203
Angel,Scull,1954,Topps,1954,204
Johnny,Sain,,Topps,1954,205
Ray,Crone,,Topps,1954,206
Tom,Oliver,1954,Topps,1954,207
Grady,Hatton,,Topps,1954,208
Chuck,Thompson,1954,Topps,1954,209
Bob,Buhl,1954,Topps,1954,210
Don,Hoak,,Topps,1954,211
Bob,Micelotta,1954,Topps,1954,212
Ed,McGhee,,Topps,1954,215
Al,Sima,,Topps,1954,216
Paul,Schreiber,,Topps,1954,217
Fred,Marsh,,Topps,1954,218
Chuck,Kress,1954,Topps,1954,219
Ruben,Gomez,,Topps,1954,220
Dick,Brodowski,,Topps,1954,221
Bill,Wilson,,Topps,1954,222
Joe,Haynes,,Topps,1954,223
Dick,Weik,1954,Topps,1954,224
Don,Liddle,,Topps,1954,225
Jehosie,Heard,,Topps,1954,226
Colonel,Mills,,Topps,1954,227
Gene,Hermanski,,Topps,1954,228
Bob,Talbot,1954,Topps,1954,229
Bob,Kuzava,,Topps,1954,230
Roy,Smalley,,Topps,1954,231
Lou,Limmer,,Topps,1954,232
Augie,Galan,,Topps,1954,233
Jerry,Lynch,1954,Topps,1954,234
Vern,Law,,Topps,1954,235
Paul,Penson,,Topps,1954,236
Mike,Ryba,1954,Topps,1954,237
Al,Aber,,Topps,1954,238
Bill,Skowron,1954,Topps,1954,239
Sam,Mele,,Topps,1954,240
Robert,Miller,1954,Topps,1954,241
Curt,Roberts,1954,Topps,1954,242
Ray,Blades,,Topps,1954,243
Leroy,Wheat,,Topps,1954,244
Roy,Sievers,,Topps,1954,245
Howie,Fox,,Topps,1954,246
Ed,Mayo,,Topps,1954,247
Al,Smith,1954,Topps,1954,248
Wilmer,Mizell,,Topps,1954,249
Ted,Williams,,Topps,1954,250
Dusty,Rhodes,,Topps,1955,1
Ted,Williams,,Topps,1955,2
Art,Fowler,,Topps,1955,3
Al,Kaline,,Topps,1955,4
Jim,Gilliam,,Topps,1955,5
Stan,Hack,,Topps,1955,6
Jim,Hegan,,Topps,1955,7
Harold,Smith,,Topps,1955,8
Robert,Miller,,Topps,1955,9
Bob,Keegan,,Topps,1955,10
Ferris,Fain,,Topps,1955,11
Jake,Thies,,Topps,1955,12
Fred,Marsh,,Topps,1955,13
Jim,Finigan,,Topps,1955,14
Jim,Pendleton,,Topps,1955,15
Roy,Sievers,,Topps,1955,16
Bobby,Hofman,,Topps,1955,17
Russ,Kemmerer,,Topps,1955,18
Billy,Herman,,Topps,1955,19
Andy,Carey,,Topps,1955,20
Alex,Grammas,,Topps,1955,21
Bill,Skowron,,Topps,1955,22
Jack,Parks,,Topps,1955,23
Hal,Newhouser,,Topps,1955,24
Johnny,Podres,,Topps,1955,25
Dick,Groat,,Topps,1955,26
Billy,Gardner,,Topps,1955,27
Ernie,Banks,,Topps,1955,28
Vic,Power,,Topps,1955,30
Warren,Spahn,,Topps,1955,31
Warren,McGhee,,Topps,1955,32
Tom,Qualters,,Topps,1955,33
Dave,Jolly,,Topps,1955,35
Leo,Kiely,,Topps,1955,36
Joe,Cunningham,1955,Topps,1955,37
Bob,Turley,,Topps,1955,38
Bill,Glynn,,Topps,1955,39
Don,Hoak,,Topps,1955,40
Chuck,Stobbs,,Topps,1955,41
Windy,McCall,,Topps,1955,42
Harvey,Haddix,,Topps,1955,43
Hank,Sauer,,Topps,1955,45
Ted,Kazanski,,Topps,1955,46
Hank,Aaron,,Topps,1955,47
Bob,Kennedy,,Topps,1955,48
J.W.,Porter,,Topps,1955,49
Jim,Hughes,,Topps,1955,51
Bill,Tremel,,Topps,1955,52
Bill,Taylor,,Topps,1955,53
Lou,Limmer,,Topps,1955,54
Rip,Repulski,,Topps,1955,55
Ray,Jablonski,,Topps,1955,56
Billy,O'Dell,,Topps,1955,57
Jim,Rivera,,Topps,1955,58
Gair,Allie,,Topps,1955,59
Dean,Stone,,Topps,1955,60
Forrest,Jacobs,,Topps,1955,61
Joe,Collins,,Topps,1955,63
Gus,Triandos,1955,Topps,1955,64
Ray,Boone,,Topps,1955,65
Ron,Jackson,,Topps,1955,66
Wally,Moon,,Topps,1955,67
Jim,Davis,,Topps,1955,68
Al,Rosen,,Topps,1955,70
Ruben,Gomez,,Topps,1955,71
Karl,Olson,,Topps,1955,72
Jack,Shepard,,Topps,1955,73
Bob,Borkowski,,Topps,1955,74
Sandy,Amoros,1955,Topps,1955,75
Howie,Pollet,,Topps,1955,76
Gordon,Jones,,Topps,1955,78
Danny,Schell,,Topps,1955,79
Bob,Grim,1955,Topps,1955,80
Gene,Conley,,Topps,1955,81
Chuck,Harmon,,Topps,1955,82
Tom,Brewer,,Topps,1955,83
Camilo,Pascual,1955,Topps,1955,84
Don,Mossi,1955,Topps,1955,85
Bill,Wilson,,Topps,1955,86
Frank,House,,Topps,1955,87
Bob,Skinner,1955,Topps,1955,88
Joe,Frazier,,Topps,1955,89
Karl,Spooner,1955,Topps,1955,90
Milt,Bolling,,Topps,1955,91
Don,Zimmer,1955,Topps,1955,92
Steve,Bilko,,Topps,1955,93
Reno,Bertoia,,Topps,1955,94
Preston,Ward,,Topps,1955,95
Chuck,Bishop,,Topps,1955,96
Carlos,Paula,,Topps,1955,97
John,Riddle,,Topps,1955,98
Frank,Leja,,Topps,1955,99
Monte,Irvin,,Topps,1955,100
Johnny,Gray,,Topps,1955,101
Wally,Westlake,,Topps,1955,102
Chuck,White,,Topps,1955,103
Jack,Harshman,,Topps,1955,104
Chuck,Diering,,Topps,1955,105
Frank,Sullivan,,Topps,1955,106
Curt,Roberts,,Topps,1955,107
Al,Walker,,Topps,1955,108
Ed,Lopat,,Topps,1955,109
Gus,Zernial,,Topps,1955,110
Bob,Milliken,,Topps,1955,111
Nelson,King,,Topps,1955,112
Harry,Brecheen,,Topps,1955,113
Louis,Ortiz,,Topps,1955,114
Ellis,Kinder,,Topps,1955,115
Tom,Hurd,,Topps,1955,116
Mel,Roach,,Topps,1955,117
Bob,Purkey,,Topps,1955,118
Bob,Lennon,,Topps,1955,119
Ted,Kluszewski,,Topps,1955,120
Bill,Renna,,Topps,1955,121
Carl,Sawatski,,Topps,1955,122
Sandy,Koufax,1955,Topps,1955,123
Ken,Boyer,1955,Topps,1955,125
Dick,Hall,,Topps,1955,126
Dale,Long,1955,Topps,1955,127
Ted,Lepcio,,Topps,1955,128
Elvin,Tappe,,Topps,1955,129
Mayo,Smith,,Topps,1955,130
Grady,Hatton,,Topps,1955,131
Bob,Trice,,Topps,1955,132
Dave,Hoskins,,Topps,1955,133
Joey,Jay,,Topps,1955,134
Johnny,O'Brien,,Topps,1955,135
Bunky,Stewart,,Topps,1955,136
Harry,Elliott,,Topps,1955,137
Ray,Herbert,,Topps,1955,138
Steve,Kraly,,Topps,1955,139
Mel,Parnell,,Topps,1955,140
Tom,Wright,,Topps,1955,141
Jerry,Lynch,,Topps,1955,142
Dick,Schofield,,Topps,1955,143
Joe,Amalfitano,1955,Topps,1955,144
Elmer,Valo,,Topps,1955,145
Dick,Donovan,1955,Topps,1955,146
Hugh,Pepper,,Topps,1955,147
Hector,Brown,,Topps,1955,148
Ray,Crone,,Topps,1955,149
Mike,Higgins,,Topps,1955,150
Ralph,Kress,,Topps,1955,151
Harry,Agganis,1955,Topps,1955,152
Bud,Podbielan,,Topps,1955,153
Willie,Miranda,,Topps,1955,154
Eddie,Mathews,,Topps,1955,155
Joe,Black,,Topps,1955,156
Robert,Miller,,Topps,1955,157
Tommy,Carroll,,Topps,1955,158
Johnny,Schmitz,,Topps,1955,159
Ray,Narleski,1955,Topps,1955,160
Chuck,Tanner,1955,Topps,1955,161
Joe,Coleman,,Topps,1955,162
Don,Johnson,,Topps,1955,165
Hank,Bauer,,Topps,1955,166
Duane,Pillette,,Topps,1955,168
Bob,Oldis,,Topps,1955,169
Jim,Pearce,,Topps,1955,170
Dick,Brodowski,,Topps,1955,171
Bob,Kline,,Topps,1955,173
Rudy,Minarcin,,Topps,1955,174
Card,Never,,Topps,1955,175
Norm,Zauchin,,Topps,1955,176
Al,Robertson,,Topps,1955,177
Bobby,Adams,,Topps,1955,178
Jim,Bolger,,Topps,1955,179
Clem,Labine,,Topps,1955,180
Roy,McMillan,,Topps,1955,181
Anthony,Jacobs,,Topps,1955,183
Don,Ferrarese,,Topps,1955,185
Card,Never,,Topps,1955,186
Gil,Hodges,,Topps,1955,187
Phil,Rizzuto,,Topps,1955,189
Gene,Woodling,,Topps,1955,190
Eddie,Stanky,,Topps,1955,191
Jim,Delsing,,Topps,1955,192
Johnny,Sain,,Topps,1955,193
Willie,Mays,,Topps,1955,194
Ed,Roebuck,1955,Topps,1955,195
Gale,Wade,,Topps,1955,196
Al,Smith,,Topps,1955,197
Yogi,Berra,,Topps,1955,198
Odbert,Hamric,,Topps,1955,199
Jackie,Jensen,,Topps,1955,200
Sherman,Lollar,,Topps,1955,201
Jim,Owens,,Topps,1955,202
Card,Never,,Topps,1955,203
Frank,Smith,,Topps,1955,204
Gene,Freese,1955,Topps,1955,205
Pete,Daley,,Topps,1955,206
Billy,Consolo,,Topps,1955,207
Ray,Moore,,Topps,1955,208
Card,Never,,Topps,1955,209
Duke,Snider,,Topps,1955,210
Will,Harridge,,Topps,1956,1
Warren,Giles,,Topps,1956,2
Elmer,Valo,,Topps,1956,3
Carlos,Paula,,Topps,1956,4
Ted,Williams,,Topps,1956,5
Ray,Boone,,Topps,1956,6
Ron,Negray,,Topps,1956,7
Walter,Alston,,Topps,1956,8
Ruben,Gomez,,Topps,1956,9
Warren,Spahn,,Topps,1956,10
Chicago,Cubs,,Topps,1956,11
Andy,Carey,,Topps,1956,12
Roy,Face,,Topps,1956,13
Ken,Boyer,,Topps,1956,14
Ernie,Banks,,Topps,1956,15
Hector,Lopez,1956,Topps,1956,16
Gene,Conley,,Topps,1956,17
Dick,Donovan,,Topps,1956,18
Chuck,Diering,,Topps,1956,19
Al,Kaline,,Topps,1956,20
Joe,Collins,,Topps,1956,21
Jim,Finigan,,Topps,1956,22
Fred,Marsh,,Topps,1956,23
Dick,Groat,,Topps,1956,24
Ted,Kluszewsk,,Topps,1956,25
Grady,Hatton,,Topps,1956,26
Bobby,Hofman,,Topps,1956,28
Jack,Harshman,,Topps,1956,29
Hank,Aaron,,Topps,1956,31
Frank,House,,Topps,1956,32
Tom,Brewer,,Topps,1956,34
Al,Rosen,,Topps,1956,35
Rudy,Minarcin,,Topps,1956,36
Alex,Grammas,,Topps,1956,37
Bob,Kennedy,,Topps,1956,38
Don,Mossi,,Topps,1956,39
Bob,Turley,,Topps,1956,40
Hank,Sauer,,Topps,1956,41
Sandy,Amoros,,Topps,1956,42
Ray,Moore,,Topps,1956,43
Windy,McCall,,Topps,1956,44
Gus,Zernial,,Topps,1956,45
Gene,Freese,,Topps,1956,46
Art,Fowler,,Topps,1956,47
Jim,Hegan,,Topps,1956,48
Pedro,Ramos,,Topps,1956,49
Dusty,Rhodes,,Topps,1956,50
Ernie,Oravetz,,Topps,1956,51
Bob,Grim,,Topps,1956,52
Bob,Keegan,,Topps,1956,54
Wally,Moon,,Topps,1956,55
Dale,Long,,Topps,1956,56
Duke,Maas,,Topps,1956,57
Ed,Roebuck,,Topps,1956,58
Jose,Santiago,,Topps,1956,59
Mayo,Smith,,Topps,1956,60
Bill,Skowron,,Topps,1956,61
Hal,Smith,,Topps,1956,62
Roger,Craig,1956,Topps,1956,63
Luis,Arroyo,,Topps,1956,64
Johnny,O'Brien,,Topps,1956,65
Bob,Speake,,Topps,1956,66
Vic,Power,,Topps,1956,67
Chuck,Stobbs,,Topps,1956,68
Chuck,Tanner,,Topps,1956,69
Jim,Rivera,,Topps,1956,70
Frank,Sullivan,,Topps,1956,71
Jim,King,,Topps,1956,74
Roy,Sievers,,Topps,1956,75
Ray,Crone,,Topps,1956,76
Harvey,Haddix,,Topps,1956,77
Sandy,Koufax,,Topps,1956,79
Gus,Triandos,,Topps,1956,80
Wally,Westlake,,Topps,1956,81
Bill,Renna,,Topps,1956,82
Karl,Spooner,,Topps,1956,83
Babe,Birrer,,Topps,1956,84
Ray,Jablonski,,Topps,1956,86
Dean,Stone,,Topps,1956,87
Johnny,Kucks,,Topps,1956,88
Norm,Zauchin,,Topps,1956,89
Gail,Harris,,Topps,1956,91
George,Susce,,Topps,1956,93
Ron,Kline,,Topps,1956,94
Bill,Tremel,,Topps,1956,96
Jerry,Lynch,,Topps,1956,97
Camilo,Pascual,,Topps,1956,98
Don,Zimmer,,Topps,1956,99
Jim,Davis,,Topps,1956,102
Willie,Miranda,,Topps,1956,103
Bob,Lennon,,Topps,1956,104
Al,Smith,,Topps,1956,105
Joe,Astroth,,Topps,1956,106
Eddie,Mathews,,Topps,1956,107
Laurin,Pepper,,Topps,1956,108
Enos,Slaughter,,Topps,1956,109
Yogi,Berra,,Topps,1956,110
Boston,Red Sox,,Topps,1956,111
Dee,Fondy,,Topps,1956,112
Phil,Rizzuto,,Topps,1956,113
Jim,Owens,,Topps,1956,114
Eddie,O'Brien,,Topps,1956,116
Virgil,Trucks,,Topps,1956,117
Nellie,Fox,,Topps,1956,118
Larry,Jackson,,Topps,1956,119
Richie,Ashburn,,Topps,1956,120
Willard,Nixon,,Topps,1956,122
Roy,McMillan,,Topps,1956,123
Don,Kaiser,,Topps,1956,124
Minnie,Minoso,,Topps,1956,125
Jim,Brady,,Topps,1956,126
Willie,Jones,,Topps,1956,127
Eddie,Yost,,Topps,1956,128
Jake,Martin,,Topps,1956,129
Willie,Mays,,Topps,1956,130
Bob,Roselli,,Topps,1956,131
Bobby,Avila,,Topps,1956,132
Ray,Narleski,,Topps,1956,133
St.,Louis,,Topps,1956,134
Mickey,Mantle,,Topps,1956,135
Johnny,Logan,,Topps,1956,136
Al,Silvera,,Topps,1956,137
Tommy,Carroll,,Topps,1956,139
Herb,Score,1956,Topps,1956,140
Joe,Frazier,,Topps,1956,141
Gene,Baker,,Topps,1956,142
Jim,Piersall,,Topps,1956,143
Leroy,Powell,,Topps,1956,144
Gil,Hodges,,Topps,1956,145
Earl,Torgeson,,Topps,1956,147
Alvin,Dark,,Topps,1956,148
Dixie,Howell,,Topps,1956,149
Duke,Snider,,Topps,1956,150
Spook,Jacobs,,Topps,1956,151
Billy,Hoeft,,Topps,1956,152
Frank,Thomas,,Topps,1956,153
Dave,Pope,,Topps,1956,154
Harvey,Kuenn,,Topps,1956,155
Wes,Westrum,,Topps,1956,156
Dick,Brodowski,,Topps,1956,157
Wally,Post,,Topps,1956,158
Clint,Courtney,,Topps,1956,159
Billy,Pierce,,Topps,1956,160
Joe,DeMaestri,,Topps,1956,161
Dave(Gus),Bell,,Topps,1956,162
Gene,Woodling,,Topps,1956,163
Harry,Dorish,,Topps,1956,167
Sammy,Whit,,Topps,1956,168
Bob,Nelson,,Topps,1956,169
Bill,Virdon,,Topps,1956,170
Jim,Wilson,,Topps,1956,171
Frank,Torre,,Topps,1956,172
Johnny,Podres,,Topps,1956,173
Glen,Gorbous,,Topps,1956,174
Del,Crandall,,Topps,1956,175
Alex,Kellner,,Topps,1956,176
Hank,Bauer,,Topps,1956,177
Joe,Black,,Topps,1956,178
Harry,Chiti,,Topps,1956,179
Robin,Roberts,,Topps,1956,180
Billy,Martin,,Topps,1956,181
Paul,Minner,,Topps,1956,182
Stan,Lopata,,Topps,1956,183
Don,Bessent,,Topps,1956,184
Bill,Bruton,,Topps,1956,185
Ron,Jackson,,Topps,1956,186
Early,Wynn,,Topps,1956,187
Ned,Garver,,Topps,1956,189
Carl,Furillo,,Topps,1956,190
Frank,Lary,,Topps,1956,191
Smoky,Burgess,,Topps,1956,192
Wilmer,Mizell,,Topps,1956,193
Monte,Irvin,,Topps,1956,194
George,Kell,,Topps,1956,195
Tom,Poholsky,,Topps,1956,196
Granny,Hamner,,Topps,1956,197
Ed,Fitzgerald,,Topps,1956,198
Hank,Thompson,,Topps,1956,199
Bob,Feller,,Topps,1956,200
Rip,Repulski,,Topps,1956,201
Jim,Hearn,,Topps,1956,202
Bill,Tuttle,,Topps,1956,203
Art,Swanson,,Topps,1956,204
Whitey,Lockman,,Topps,1956,205
Erv,Palica,,Topps,1956,206
Jim,Small,,Topps,1956,207
Elston,Howard,,Topps,1956,208
Max,Surkont,,Topps,1956,209
Mike,Garcia,,Topps,1956,210
Murry,Dickson,,Topps,1956,211
Johnny,Temple,,Topps,1956,212
Bob,Rush,,Topps,1956,214
Tommy,Byrne,,Topps,1956,215
Billy,Klaus,,Topps,1956,217
Joe,Nuxhall,,Topps,1956,218
Lew,Burdette,,Topps,1956,219
Del,Ennis,,Topps,1956,220
Bob,Friend,,Topps,1956,221
Dave,Philley,,Topps,1956,222
Randy,Jackson,,Topps,1956,223
Bud,Podbielan,,Topps,1956,224
Gil,McDougald,,Topps,1956,225
Russ,Meyer,,Topps,1956,227
Mickey,Vernon,,Topps,1956,228
Harry,Brecheen,,Topps,1956,229
Bob,Hale,,Topps,1956,231
Toby,Atwell,,Topps,1956,232
Carl,Erskine,,Topps,1956,233
Pete,Runnels,,Topps,1956,234
Don,Newcombe,,Topps,1956,235
Kansas,City,,Topps,1956,236
Walt,Dropo,,Topps,1956,238
Harry,Simpson,,Topps,1956,239
Whitey,Ford,,Topps,1956,240
Don,Mueller,,Topps,1956,241
Sherm,Lollar,,Topps,1956,243
Bob,Buhl,,Topps,1956,244
Billy,Goodman,,Topps,1956,245
Tom,Gorman,,Topps,1956,246
Bill,Sarni,,Topps,1956,247
Larry,Doby,,Topps,1956,250
Vern,Law,,Topps,1956,252
Irv,Noren,,Topps,1956,253
George,Crowe,,Topps,1956,254
Bob,Lemon,,Topps,1956,255
Tom,Hurd,,Topps,1956,256
Bobby,Thomson,,Topps,1956,257
Art,Ditmar,,Topps,1956,258
Sam,Jones,,Topps,1956,259
Pee,Wee Reese,,Topps,1956,260
Bobby,Shantz,,Topps,1956,261
Howie,Pollet,,Topps,1956,262
Bob,Miller,,Topps,1956,263
Ray,Monzant,,Topps,1956,264
Don,Ferrarese,,Topps,1956,266
Bob,Nieman,,Topps,1956,267
Dale,Mitchell,,Topps,1956,268
Jack,Meyer,,Topps,1956,269
Billy,Loes,,Topps,1956,270
Walker,Cooper,,Topps,1956,273
Jim,Greengrass,,Topps,1956,275
Daryl,Spencer,,Topps,1956,277
Chet,Nichols,,Topps,1956,278
Johnny,Groth,,Topps,1956,279
Jim,Gilliam,,Topps,1956,280
Art,Houttem,,Topps,1956,281
Warren,Hacker,,Topps,1956,282
Hal,R.Smith,,Topps,1956,283
Ike,Delock,,Topps,1956,284
Eddie,Miksis,,Topps,1956,285
Bill,Wight,,Topps,1956,286
Bobby,Adams,,Topps,1956,287
Bob,Cerv,,Topps,1956,288
Hal,Jeffcoat,,Topps,1956,289
Curt,Simmons,,Topps,1956,290
Frank,Kellert,,Topps,1956,291
Luis,Aparicio,1956,Topps,1956,292
Stu,Miller,,Topps,1956,293
Ernie,Johnson,,Topps,1956,294
Clem,Labine,,Topps,1956,295
Andy,Seminic,,Topps,1956,296
Bob,Skinner,,Topps,1956,297
Johnny,Schmitz,,Topps,1956,298
Charlie,Neal,,Topps,1956,299
Vic,Wertz,,Topps,1956,300
Marv,Grissom,,Topps,1956,301
Eddie,Robinson,,Topps,1956,302
Jim,Dyck,,Topps,1956,303
Frank,Malzone,,Topps,1956,304
Curt,Roberts,,Topps,1956,306
Hoyt,Wilhelm,,Topps,1956,307
Chuck,Harmon,,Topps,1956,308
Don,Blasingame,,Topps,1956,309
Steve,Gromek,,Topps,1956,310
Hal,Naragon,,Topps,1956,311
Andy,Pafko,,Topps,1956,312
Gene,Stephens,,Topps,1956,313
Hobie,Landrith,,Topps,1956,314
Milt,Bolling,,Topps,1956,315
Jerry,Coleman,,Topps,1956,316
Al,Aber,,Topps,1956,317
Fred,Hatfield,,Topps,1956,318
Jack,Crimian,,Topps,1956,319
Joe,Adcock,,Topps,1956,320
Jim,Konstanty,,Topps,1956,321
Karl,Olson,,Topps,1956,322
Rocky,Bridges,,Topps,1956,324
Don,Liddle,,Topps,1956,325
Connie,Johnson,,Topps,1956,326
Bob,Wiesler,,Topps,1956,327
Preston,Ward,,Topps,1956,328
Lou,Berberet,,Topps,1956,329
Jim,Busby,,Topps,1956,330
Dick,Hall,,Topps,1956,331
Don,Larsen,,Topps,1956,332
Rube,Walker,,Topps,1956,333
Bob,Miller,,Topps,1956,334
Don,Hoak,,Topps,1956,335
Ellis,Kinder,,Topps,1956,336
Bobby,Morgan,,Topps,1956,337
Jim,Delsing,,Topps,1956,338
Rance,Pless,,Topps,1956,339
Ted,Williams,,Topps,1957,1
Yogi,Berra,,Topps,1957,2
Johnny,Logan,,Topps,1957,4
Sal,Maglie,,Topps,1957,5
Hector,Lopez,,Topps,1957,6
Luis,Aparicio,,Topps,1957,7
Don,Mossi,,Topps,1957,8
Johnny,Temple,,Topps,1957,9
Willie,Mays,,Topps,1957,10
Dick,Groat,,Topps,1957,12
Wally,Burnette,,Topps,1957,13
Bob,Nieman,,Topps,1957,14
Robin,Roberts,,Topps,1957,15
Walt,Moryn,,Topps,1957,16
Billy,Gardner,,Topps,1957,17
Don,Drysdale,1957,Topps,1957,18
Bob,Wilson,,Topps,1957,19
Hank,Aaron,,Topps,1957,20
Frank,Sullivan,,Topps,1957,21
Jerry,Snyder,,Topps,1957,22
Sherm,Lollar,,Topps,1957,23
Bill,Mazeroski,1957,Topps,1957,24
Whitey,Ford,,Topps,1957,25
Bob,Boyd,,Topps,1957,26
Ted,Kazanski,,Topps,1957,27
Gene,Conley,,Topps,1957,28
Whitey,Herzog,1957,Topps,1957,29
Pee,Wee Reese,,Topps,1957,30
Ron,Northey,,Topps,1957,31
Jim,Small,,Topps,1957,33
Tom,Sturdivant,,Topps,1957,34
Frank,Robinson,1957,Topps,1957,35
Bob,Grim,,Topps,1957,36
Frank,Torre,,Topps,1957,37
Nellie,Fox,,Topps,1957,38
Al,Worthington,,Topps,1957,39
Early,Wynn,,Topps,1957,40
Hal,W. Smith,,Topps,1957,41
Dee,Fondy,,Topps,1957,42
Connie,Johnson,,Topps,1957,43
Joe,DeMaestri,,Topps,1957,44
Carl,Furillo,,Topps,1957,45
Robert,J.,,Topps,1957,46
Don,Blasingame,,Topps,1957,47
Bill,Bruton,,Topps,1957,48
Daryl,Spencer,,Topps,1957,49
Herb,Score,,Topps,1957,50
Clint,Courtney,,Topps,1957,51
Lee,Walls,,Topps,1957,52
Clem,Labine,,Topps,1957,53
Elmer,Valo,,Topps,1957,54
Ernie,Banks,,Topps,1957,55
Dave,Sisler,,Topps,1957,56
Jim,Lemon,,Topps,1957,57
Ruben,Gomez,,Topps,1957,58
Dick,Williams,,Topps,1957,59
Billy,Hoeft,,Topps,1957,60
Dusty,Rhodes,,Topps,1957,61
Billy,Martin,,Topps,1957,62
Ike,Delock,,Topps,1957,63
Pete,Runnels,,Topps,1957,64
Wally,Moon,,Topps,1957,65
Ray,Crone,,Topps,1957,68
Roy,McMillan,,Topps,1957,69
Murry,Dickson,,Topps,1957,71
Bill,Tuttle,,Topps,1957,72
George,Crowe,,Topps,1957,73
Jimmy,Piersall,,Topps,1957,75
Paul,Foytack,,Topps,1957,77
Vic,Wertz,,Topps,1957,78
Lindy,McDaniel,1957,Topps,1957,79
Gil,Hodges,,Topps,1957,80
Elston,Howard,,Topps,1957,82
Lou,Skizas,,Topps,1957,83
Moe,Drabowsky,,Topps,1957,84
Larry,Doby,,Topps,1957,85
Bill,Sarni,,Topps,1957,86
Tom,Gorman,,Topps,1957,87
Harvey,Kuenn,,Topps,1957,88
Roy,Sievers,,Topps,1957,89
Warren,Spahn,,Topps,1957,90
Mack,Burk,,Topps,1957,91
Mickey,Vernon,,Topps,1957,92
Hal,Jeffcoat,,Topps,1957,93
Bobby,Del,,Topps,1957,94
Mickey,Mantle,,Topps,1957,95
Hank,Aguirre,,Topps,1957,96
Alvin,Dark,,Topps,1957,98
Bob,Keegan,,Topps,1957,99
Chuck,Stobbs,,Topps,1957,101
Ray,Boone,,Topps,1957,102
Joe,Nuxhall,,Topps,1957,103
Hank,Foiles,,Topps,1957,104
Ray,Moore,,Topps,1957,106
Jim,Rivera,,Topps,1957,107
Tommy,Byrne,,Topps,1957,108
Hank,Thompson,,Topps,1957,109
Bill,Virdon,,Topps,1957,110
Hal,R. Smith,,Topps,1957,111
Tom,Brewer,,Topps,1957,112
Wilmer,Mizell,,Topps,1957,113
Jim,Gilliam,,Topps,1957,115
Mike,Fornieles,,Topps,1957,116
Joe,Adcock,,Topps,1957,117
Stan,Lopata,,Topps,1957,119
Bob,Lemon,,Topps,1957,120
Clete,Boyer,1957,Topps,1957,121
Ken,Boyer,,Topps,1957,122
Steve,Ridzik,,Topps,1957,123
Dave,Philley,,Topps,1957,124
Al,Kaline,,Topps,1957,125
Bob,Wiesler,,Topps,1957,126
Bob,Buhl,,Topps,1957,127
Ed,Bailey,,Topps,1957,128
Saul,Rogovin,,Topps,1957,129
Don,Newcombe,,Topps,1957,130
